date,city,city_id,hospital_id,hospital_id_enc,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,population_density,hospital_beds,staff_count
2025-06-11,Bengaluru,2,BENH2,1,152,157,146,152.79,97,22.74,69.11,13,3.52,88,0.0,0,0,2,0,11200,92,35
2025-06-12,Bengaluru,2,BENH2,1,148,152,150,152.36,97,22.74,68.91,13,3.49,88,0.0,0,0,3,0,11200,92,35
2025-06-13,Bengaluru,2,BENH2,1,131,148,210,151.0,96,22.74,68.7,13,3.47,88,0.0,0,1,4,0,11200,92,35
2025-06-14,Bengaluru,2,BENH2,1,134,131,134,151.0,81,22.76,68.49,13,3.45,78,0.0,0,0,5,1,11200,92,35
2025-06-15,Bengaluru,2,BENH2,1,140,134,133,151.29,81,22.78,68.27,13,3.42,78,0.0,0,0,6,1,11200,92,35
2025-06-16,Bengaluru,2,BENH2,1,160,140,165,151.29,95,22.81,68.05,13,3.4,88,0.0,0,0,0,0,11200,92,35
2025-06-17,Bengaluru,2,BENH2,1,160,160,157,151.43,95,22.84,67.84,13,3.37,88,0.0,0,0,1,0,11200,92,35
2025-06-18,Bengaluru,2,BENH2,1,148,160,152,151.57,95,22.88,67.61,13,3.35,88,0.0,0,0,2,0,11200,92,35
2025-06-19,Bengaluru,2,BENH2,1,144,148,148,151.14,95,22.91,67.39,13,3.32,88,0.0,0,0,3,0,11200,92,35
2025-06-20,Bengaluru,2,BENH2,1,148,144,131,146.71,95,22.95,67.16,12,3.3,88,0.0,0,0,4,0,11200,92,35
2025-06-21,Bengaluru,2,BENH2,1,137,148,134,146.93,80,22.99,66.94,12,3.27,78,0.0,0,0,5,1,11200,92,35
2025-06-22,Bengaluru,2,BENH2,1,137,137,140,147.21,80,23.02,66.71,12,3.24,78,0.0,0,0,6,1,11200,92,35
2025-06-23,Bengaluru,2,BENH2,1,159,137,160,146.79,94,23.04,66.47,12,3.22,88,0.0,0,0,0,0,11200,92,35
2025-06-24,Bengaluru,2,BENH2,1,159,159,160,146.93,94,23.06,66.24,12,3.19,88,0.0,0,0,1,0,11200,92,35
2025-06-25,Bengaluru,2,BENH2,1,146,159,148,146.5,94,23.08,66.01,12,3.17,88,0.0,0,0,2,0,11200,92,35
2025-06-26,Bengaluru,2,BENH2,1,146,146,144,146.36,94,23.08,65.77,12,3.14,88,0.0,0,0,3,0,11200,92,35
2025-06-27,Bengaluru,2,BENH2,1,177,146,148,149.64,174,23.07,65.53,12,3.12,63,0.0,1,0,4,0,11200,92,35
2025-06-28,Bengaluru,2,BENH2,1,157,177,137,151.29,159,23.05,65.29,12,3.09,53,0.0,1,0,5,1,11200,92,35
2025-06-29,Bengaluru,2,BENH2,1,165,157,137,153.07,158,23.02,65.05,12,3.06,53,0.0,1,0,6,1,11200,92,35
2025-06-30,Bengaluru,2,BENH2,1,158,165,159,152.93,93,22.97,64.8,12,3.04,88,0.0,0,0,0,0,11200,92,35
2025-07-01,Bengaluru,2,BENH2,1,158,158,159,152.79,93,22.91,64.56,12,3.01,88,0.0,0,0,1,0,11200,92,35
2025-07-02,Bengaluru,2,BENH2,1,146,158,146,152.64,92,22.84,64.31,12,2.99,88,0.0,0,0,2,0,11200,92,35
2025-07-03,Bengaluru,2,BENH2,1,147,146,146,152.86,92,22.76,64.06,12,2.96,88,0.0,0,0,3,0,11200,92,35
2025-07-04,Bengaluru,2,BENH2,1,144,147,177,152.57,91,22.66,63.81,12,2.94,88,0.0,0,0,4,0,11200,92,35
2025-07-05,Bengaluru,2,BENH2,1,134,144,157,152.36,76,22.55,63.56,12,2.91,78,0.0,0,0,5,1,11200,92,35
2025-07-06,Bengaluru,2,BENH2,1,132,134,165,152.0,75,22.43,63.31,12,2.88,78,0.0,0,0,6,1,11200,92,35
2025-07-07,Bengaluru,2,BENH2,1,155,132,158,151.71,89,22.31,63.06,12,2.86,88,0.0,0,0,0,0,11200,92,35
2025-07-08,Bengaluru,2,BENH2,1,154,155,158,151.36,89,22.17,62.81,12,2.83,88,0.0,0,0,1,0,11200,92,35
2025-07-09,Bengaluru,2,BENH2,1,147,154,146,151.43,88,22.03,62.55,12,2.81,88,0.0,0,0,2,0,11200,92,35
2025-07-10,Bengaluru,2,BENH2,1,147,147,147,151.5,87,21.88,62.3,12,2.78,88,0.0,0,0,3,0,11200,92,35
2025-07-11,Bengaluru,2,BENH2,1,146,147,144,149.29,86,21.72,62.04,12,2.76,88,0.0,0,0,4,0,11200,92,35
2025-07-12,Bengaluru,2,BENH2,1,131,146,134,147.43,70,21.57,61.78,12,2.73,78,0.0,0,0,5,1,11200,92,35
2025-07-13,Bengaluru,2,BENH2,1,193,131,132,149.43,70,21.41,61.53,12,2.7,78,0.4,0,0,6,1,11200,92,35
2025-07-14,Bengaluru,2,BENH2,1,156,193,155,149.29,84,21.25,61.27,13,2.68,88,0.0,0,0,0,0,11200,92,35
2025-07-15,Bengaluru,2,BENH2,1,154,156,154,149.0,83,21.1,61.01,13,2.65,88,0.0,0,0,1,0,11200,92,35
2025-07-16,Bengaluru,2,BENH2,1,139,154,147,148.5,82,20.95,60.76,13,2.63,88,0.0,0,0,2,0,11200,92,35
2025-07-17,Bengaluru,2,BENH2,1,144,139,147,148.29,81,20.81,60.5,13,2.6,88,0.0,0,0,3,0,11200,92,35
2025-07-18,Bengaluru,2,BENH2,1,145,144,146,148.36,80,20.67,60.24,13,2.58,88,0.0,0,0,4,0,11200,92,35
2025-07-19,Bengaluru,2,BENH2,1,126,145,131,147.79,64,20.55,59.98,13,2.55,78,0.0,0,0,5,1,11200,92,35
2025-07-20,Bengaluru,2,BENH2,1,132,126,193,147.79,63,20.44,59.72,13,2.53,78,0.0,0,0,6,1,11200,92,35
2025-07-21,Bengaluru,2,BENH2,1,149,132,156,147.36,78,20.33,59.46,13,2.51,88,0.0,0,0,0,0,11200,92,35
2025-07-22,Bengaluru,2,BENH2,1,151,149,154,147.14,77,20.24,59.21,13,2.48,88,0.0,0,0,1,0,11200,92,35
2025-07-23,Bengaluru,2,BENH2,1,138,151,139,146.5,76,20.17,58.95,13,2.46,88,0.0,0,0,2,0,11200,92,35
2025-07-24,Bengaluru,2,BENH2,1,140,138,144,146.0,76,20.1,58.69,13,2.43,88,0.0,0,0,3,0,11200,92,35
2025-07-25,Bengaluru,2,BENH2,1,139,140,145,145.5,75,20.06,58.43,13,2.41,88,0.0,0,0,4,0,11200,92,35
2025-07-26,Bengaluru,2,BENH2,1,133,139,126,145.64,59,20.02,58.18,14,2.39,78,0.0,0,0,5,1,11200,92,35
2025-07-27,Bengaluru,2,BENH2,1,129,133,132,141.07,59,20.0,57.92,14,2.36,78,0.0,0,0,6,1,11200,92,35
2025-07-28,Bengaluru,2,BENH2,1,132,129,149,139.36,73,20.0,57.67,14,2.34,88,0.0,0,1,0,0,11200,92,35
2025-07-29,Bengaluru,2,BENH2,1,155,132,151,139.43,73,20.0,57.41,14,2.32,88,0.0,0,0,1,0,11200,92,35
2025-07-30,Bengaluru,2,BENH2,1,145,155,138,139.86,72,20.03,57.16,14,2.29,88,0.0,0,0,2,0,11200,92,35
2025-07-31,Bengaluru,2,BENH2,1,141,145,140,139.64,72,20.06,56.91,14,2.27,88,0.0,0,0,3,0,11200,92,35
2025-08-01,Bengaluru,2,BENH2,1,143,141,139,139.5,72,20.1,56.65,14,2.25,88,0.0,0,0,4,0,11200,92,35
2025-08-02,Bengaluru,2,BENH2,1,128,143,133,139.64,57,20.15,56.4,14,2.23,78,0.0,0,0,5,1,11200,92,35
2025-08-03,Bengaluru,2,BENH2,1,129,128,129,139.43,57,20.21,56.15,14,2.2,78,0.0,0,0,6,1,11200,92,35
2025-08-04,Bengaluru,2,BENH2,1,148,129,132,139.36,71,20.28,55.9,14,2.18,88,0.0,0,0,0,0,11200,92,35
2025-08-05,Bengaluru,2,BENH2,1,153,148,155,139.5,71,20.35,55.65,14,2.16,88,0.0,0,0,1,0,11200,92,35
2025-08-06,Bengaluru,2,BENH2,1,145,153,145,140.0,71,20.42,55.41,14,2.14,88,0.0,0,0,2,0,11200,92,35
2025-08-07,Bengaluru,2,BENH2,1,144,145,141,140.29,71,20.49,55.16,14,2.12,88,0.0,0,0,3,0,11200,92,35
2025-08-08,Bengaluru,2,BENH2,1,142,144,143,140.5,71,20.57,54.92,15,2.1,88,0.0,0,0,4,0,11200,92,35
2025-08-09,Bengaluru,2,BENH2,1,124,142,128,139.86,56,20.64,54.68,15,2.08,78,0.0,0,0,5,1,11200,92,35
2025-08-10,Bengaluru,2,BENH2,1,127,124,129,139.71,56,20.7,54.44,15,2.06,78,0.0,0,0,6,1,11200,92,35
2025-08-11,Bengaluru,2,BENH2,1,151,127,148,141.07,71,20.76,54.2,15,2.04,88,0.0,0,0,0,0,11200,92,35
2025-08-12,Bengaluru,2,BENH2,1,153,151,153,140.93,71,20.82,53.96,15,2.02,88,0.0,0,0,1,0,11200,92,35
2025-08-13,Bengaluru,2,BENH2,1,140,153,145,140.57,71,20.86,53.73,15,2.0,88,0.0,0,0,2,0,11200,92,35
2025-08-14,Bengaluru,2,BENH2,1,138,140,144,140.36,71,20.9,53.49,15,1.98,88,0.0,0,0,3,0,11200,92,35
2025-08-15,Bengaluru,2,BENH2,1,140,138,142,140.14,71,20.92,53.26,15,1.96,88,0.0,0,0,4,0,11200,92,35
2025-08-16,Bengaluru,2,BENH2,1,132,140,124,140.43,56,20.94,53.03,15,1.94,78,0.0,0,0,5,1,11200,92,35
2025-08-17,Bengaluru,2,BENH2,1,132,132,127,140.64,56,20.94,52.8,15,1.92,78,0.0,0,0,6,1,11200,92,35
2025-08-18,Bengaluru,2,BENH2,1,154,132,151,141.07,70,20.93,52.58,15,1.91,88,0.0,0,0,0,0,11200,92,35
2025-08-19,Bengaluru,2,BENH2,1,318,154,153,152.86,70,20.9,52.35,15,1.89,88,1.0,0,0,1,0,11200,92,35
2025-08-20,Bengaluru,2,BENH2,1,142,318,140,152.64,70,20.87,52.13,15,1.87,88,0.0,0,0,2,0,11200,92,35
2025-08-21,Bengaluru,2,BENH2,1,137,142,138,152.14,70,20.82,51.91,15,1.85,88,0.0,0,0,3,0,11200,92,35
2025-08-22,Bengaluru,2,BENH2,1,141,137,140,152.07,69,20.76,51.7,15,1.84,88,0.0,0,0,4,0,11200,92,35
2025-08-23,Bengaluru,2,BENH2,1,128,141,132,152.36,54,20.7,51.48,15,1.82,78,0.0,0,0,5,1,11200,92,35
2025-08-24,Bengaluru,2,BENH2,1,131,128,132,152.64,53,20.62,51.27,15,1.81,78,0.0,0,0,6,1,11200,92,35
2025-08-25,Bengaluru,2,BENH2,1,151,131,154,152.64,68,20.53,51.06,16,1.79,88,0.0,0,0,0,0,11200,92,35
2025-08-26,Bengaluru,2,BENH2,1,166,151,318,153.57,147,20.44,50.86,16,1.78,63,0.0,1,0,1,0,11200,92,35
2025-08-27,Bengaluru,2,BENH2,1,154,166,142,154.57,147,20.34,50.65,16,1.76,63,0.0,1,0,2,0,11200,92,35
2025-08-28,Bengaluru,2,BENH2,1,160,154,137,156.14,146,20.23,50.45,16,1.75,63,0.0,1,0,3,0,11200,92,35
2025-08-29,Bengaluru,2,BENH2,1,138,160,141,156.0,66,20.13,50.26,16,1.73,88,0.0,0,0,4,0,11200,92,35
2025-08-30,Bengaluru,2,BENH2,1,119,138,128,155.07,50,20.02,50.06,16,1.72,78,0.0,0,0,5,1,11200,92,35
2025-08-31,Bengaluru,2,BENH2,1,126,119,131,154.64,49,19.91,49.87,16,1.71,78,0.0,0,0,6,1,11200,92,35
2025-09-01,Bengaluru,2,BENH2,1,152,126,151,154.5,64,19.81,49.68,16,1.69,88,0.0,0,0,0,0,11200,92,35
2025-09-02,Bengaluru,2,BENH2,1,148,152,166,142.36,63,19.71,49.49,16,1.68,88,0.0,0,0,1,0,11200,92,35
2025-09-03,Bengaluru,2,BENH2,1,133,148,154,141.71,62,19.62,49.31,16,1.67,88,0.0,0,0,2,0,11200,92,35
2025-09-04,Bengaluru,2,BENH2,1,141,133,160,142.0,62,19.53,49.13,16,1.66,88,0.0,0,0,3,0,11200,92,35
2025-09-05,Bengaluru,2,BENH2,1,136,141,138,141.64,61,19.45,48.96,16,1.64,88,0.0,0,0,4,0,11200,92,35
2025-09-06,Bengaluru,2,BENH2,1,131,136,119,141.86,46,19.39,48.78,16,1.63,78,0.0,0,0,5,1,11200,92,35
2025-09-07,Bengaluru,2,BENH2,1,124,131,126,141.36,45,19.33,48.61,16,1.62,78,0.0,0,0,6,1,11200,92,35
2025-09-08,Bengaluru,2,BENH2,1,146,124,152,141.0,60,19.29,48.45,16,1.61,88,0.0,0,0,0,0,11200,92,35
2025-09-09,Bengaluru,2,BENH2,1,144,146,148,139.43,59,19.26,48.28,16,1.6,88,0.0,0,0,1,0,11200,92,35
2025-09-10,Bengaluru,2,BENH2,1,137,144,133,138.21,59,19.25,48.12,16,1.59,88,0.0,0,0,2,0,11200,92,35
2025-09-11,Bengaluru,2,BENH2,1,137,137,141,136.57,58,19.25,47.97,16,1.59,88,0.0,0,0,3,0,11200,92,35
2025-09-12,Bengaluru,2,BENH2,1,136,137,136,136.43,58,19.27,47.82,16,1.58,88,0.0,0,0,4,0,11200,92,35
2025-09-13,Bengaluru,2,BENH2,1,124,136,131,136.79,43,19.3,47.67,16,1.57,78,0.0,0,0,5,1,11200,92,35
2025-09-14,Bengaluru,2,BENH2,1,127,124,124,136.86,43,19.34,47.52,16,1.56,78,0.0,0,0,6,1,11200,92,35
2025-09-15,Bengaluru,2,BENH2,1,146,127,146,136.43,58,19.4,47.38,16,1.55,88,0.0,0,0,0,0,11200,92,35
2025-09-16,Bengaluru,2,BENH2,1,149,146,144,136.5,58,19.47,47.24,16,1.55,88,0.0,0,0,1,0,11200,92,35
2025-09-17,Bengaluru,2,BENH2,1,141,149,137,137.07,58,19.55,47.11,16,1.54,88,0.0,0,0,2,0,11200,92,35
2025-09-18,Bengaluru,2,BENH2,1,147,141,137,137.5,58,19.65,46.98,16,1.54,88,0.0,0,0,3,0,11200,92,35
2025-09-19,Bengaluru,2,BENH2,1,139,147,136,137.71,58,19.75,46.85,16,1.53,88,0.0,0,0,4,0,11200,92,35
2025-09-20,Bengaluru,2,BENH2,1,123,139,124,137.14,43,19.86,46.73,16,1.53,78,0.0,0,0,5,1,11200,92,35
2025-09-21,Bengaluru,2,BENH2,1,124,123,127,137.14,43,19.98,46.61,16,1.52,78,0.0,0,0,6,1,11200,92,35
2025-09-22,Bengaluru,2,BENH2,1,148,124,146,137.29,58,20.11,46.5,16,1.52,88,0.0,0,0,0,0,11200,92,35
2025-09-23,Bengaluru,2,BENH2,1,151,148,149,137.79,59,20.24,46.39,16,1.51,88,0.0,0,0,1,0,11200,92,35
2025-09-24,Bengaluru,2,BENH2,1,138,151,141,137.86,59,20.36,46.28,16,1.51,88,0.0,0,0,2,0,11200,92,35
2025-09-25,Bengaluru,2,BENH2,1,212,138,147,143.21,59,20.49,46.18,16,1.51,88,0.4,0,0,3,0,11200,92,35
2025-09-26,Bengaluru,2,BENH2,1,137,212,139,143.29,60,20.62,46.08,16,1.51,88,0.0,0,0,4,0,11200,92,35
2025-09-27,Bengaluru,2,BENH2,1,129,137,123,143.64,45,20.74,45.99,16,1.5,78,0.0,0,0,5,1,11200,92,35
2025-09-28,Bengaluru,2,BENH2,1,127,129,124,143.64,45,20.86,45.9,16,1.5,78,0.0,0,0,6,1,11200,92,35
2025-09-29,Bengaluru,2,BENH2,1,149,127,148,143.86,61,20.97,45.81,16,1.5,88,0.0,0,0,0,0,11200,92,35
2025-09-30,Bengaluru,2,BENH2,1,148,149,151,143.79,61,21.08,45.73,16,1.5,88,0.0,0,0,1,0,11200,92,35
2025-10-01,Bengaluru,2,BENH2,1,139,148,138,143.64,61,21.17,45.65,7,1.5,88,0.0,0,0,2,0,11200,92,35
2025-10-02,Bengaluru,2,BENH2,1,138,139,212,143.0,62,21.26,45.58,7,1.5,88,0.0,0,0,3,0,11200,92,35
2025-10-03,Bengaluru,2,BENH2,1,138,138,137,142.93,62,21.33,45.51,7,1.5,88,0.0,0,0,4,0,11200,92,35
2025-10-04,Bengaluru,2,BENH2,1,128,138,129,143.29,47,21.39,45.44,7,1.5,78,0.0,0,0,5,1,11200,92,35
2025-10-05,Bengaluru,2,BENH2,1,122,128,127,143.14,47,21.44,45.38,7,1.5,78,0.0,0,0,6,1,11200,92,35
2025-10-06,Bengaluru,2,BENH2,1,151,122,149,143.36,62,21.47,45.33,7,1.51,88,0.0,0,0,0,0,11200,92,35
2025-10-07,Bengaluru,2,BENH2,1,151,151,148,143.36,63,21.5,45.28,7,1.51,88,0.0,0,0,1,0,11200,92,35
2025-10-08,Bengaluru,2,BENH2,1,138,151,139,143.36,63,21.51,45.23,7,1.51,88,0.0,0,0,2,0,11200,92,35
2025-10-09,Bengaluru,2,BENH2,1,139,138,138,138.14,63,21.51,45.19,7,1.52,88,0.0,0,0,3,0,11200,92,35
2025-10-10,Bengaluru,2,BENH2,1,136,139,138,138.07,63,21.5,45.15,7,1.52,88,0.0,0,0,4,0,11200,92,35
2025-10-11,Bengaluru,2,BENH2,1,128,136,128,138.0,48,21.48,45.11,7,1.52,78,0.0,0,0,5,1,11200,92,35
2025-10-12,Bengaluru,2,BENH2,1,124,128,122,137.79,48,21.45,45.08,7,1.53,78,0.0,0,0,6,1,11200,92,35
2025-10-13,Bengaluru,2,BENH2,1,141,124,151,137.21,63,21.41,45.06,7,1.53,88,0.0,0,0,0,0,11200,92,35
2025-10-14,Bengaluru,2,BENH2,1,152,141,151,137.5,62,21.36,45.04,7,1.54,88,0.0,0,0,1,0,11200,92,35
2025-10-15,Bengaluru,2,BENH2,1,136,152,138,137.29,62,21.31,45.02,7,1.54,88,0.0,0,0,2,0,11200,92,35
2025-10-16,Bengaluru,2,BENH2,1,138,136,139,137.29,62,21.26,45.01,7,1.55,88,0.0,0,0,3,0,11200,92,35
2025-10-17,Bengaluru,2,BENH2,1,139,138,136,137.36,62,21.2,45.0,7,1.56,88,0.0,0,0,4,0,11200,92,35
2025-10-18,Bengaluru,2,BENH2,1,128,139,128,137.36,47,21.15,45.0,7,1.57,78,0.0,0,0,5,1,11200,92,35
2025-10-19,Bengaluru,2,BENH2,1,126,128,124,137.64,46,21.1,45.0,7,1.57,78,0.0,0,0,6,1,11200,92,35
2025-10-20,Bengaluru,2,BENH2,1,149,126,141,137.5,61,21.05,45.01,7,1.58,88,0.0,0,0,0,0,11200,92,35
2025-10-21,Bengaluru,2,BENH2,1,148,149,152,137.29,61,21.0,45.02,7,1.59,88,0.0,0,0,1,0,11200,92,35
2025-10-22,Bengaluru,2,BENH2,1,134,148,136,137.0,61,20.96,45.03,7,1.6,88,0.0,0,0,2,0,11200,92,35
2025-10-23,Bengaluru,2,BENH2,1,138,134,138,136.93,61,20.93,45.05,7,1.61,88,0.0,0,0,3,0,11200,92,35
2025-10-24,Bengaluru,2,BENH2,1,140,138,139,137.21,60,20.91,45.08,7,1.62,88,0.0,0,0,4,0,11200,92,35
2025-10-25,Bengaluru,2,BENH2,1,123,140,128,136.86,45,20.9,45.1,7,1.63,78,0.0,0,0,5,1,11200,92,35
2025-10-26,Bengaluru,2,BENH2,1,127,123,126,137.07,45,20.91,45.14,7,1.64,78,0.0,0,0,6,1,11200,92,35
2025-10-27,Bengaluru,2,BENH2,1,154,127,149,138.0,60,20.92,45.17,7,1.65,88,0.0,0,0,0,0,11200,92,35
2025-10-28,Bengaluru,2,BENH2,1,148,154,148,137.71,60,20.95,45.21,7,1.66,88,0.0,0,0,1,0,11200,92,35
2025-10-29,Bengaluru,2,BENH2,1,138,148,134,137.86,60,20.99,45.26,7,1.67,88,0.0,0,0,2,0,11200,92,35
2025-10-30,Bengaluru,2,BENH2,1,134,138,138,137.57,60,21.05,45.31,7,1.69,88,0.0,0,0,3,0,11200,92,35
2025-10-31,Bengaluru,2,BENH2,1,135,134,140,137.29,61,21.12,45.36,7,1.7,88,0.0,0,0,4,0,11200,92,35
2025-11-01,Bengaluru,2,BENH2,1,217,135,123,143.64,46,21.21,45.42,7,1.71,78,0.4,0,0,5,1,11200,92,35
2025-11-02,Bengaluru,2,BENH2,1,128,217,127,143.79,46,21.31,45.49,7,1.73,78,0.0,0,0,6,1,11200,92,35
2025-11-03,Bengaluru,2,BENH2,1,146,128,154,143.57,61,21.42,45.55,7,1.74,88,0.0,0,0,0,0,11200,92,35
2025-11-04,Bengaluru,2,BENH2,1,144,146,148,143.29,62,21.54,45.62,7,1.75,88,0.0,0,0,1,0,11200,92,35
2025-11-05,Bengaluru,2,BENH2,1,140,144,138,143.71,62,21.68,45.7,7,1.77,88,0.0,0,0,2,0,11200,92,35
2025-11-06,Bengaluru,2,BENH2,1,137,140,134,143.64,63,21.82,45.78,7,1.78,88,0.0,0,0,3,0,11200,92,35
2025-11-07,Bengaluru,2,BENH2,1,135,137,135,143.29,63,21.97,45.86,7,1.8,88,0.0,0,0,4,0,11200,92,35
2025-11-08,Bengaluru,2,BENH2,1,130,135,217,143.79,49,22.13,45.95,6,1.81,78,0.0,0,0,5,1,11200,92,35
2025-11-09,Bengaluru,2,BENH2,1,127,130,128,143.79,49,22.29,46.05,6,1.83,78,0.0,0,0,6,1,11200,92,35
2025-11-10,Bengaluru,2,BENH2,1,152,127,146,143.64,65,22.46,46.14,6,1.85,88,0.0,0,0,0,0,11200,92,35
2025-11-11,Bengaluru,2,BENH2,1,146,152,144,143.5,66,22.63,46.24,6,1.86,88,0.0,0,0,1,0,11200,92,35
2025-11-12,Bengaluru,2,BENH2,1,134,146,140,143.21,67,22.79,46.35,6,1.88,88,0.0,0,0,2,0,11200,92,35
2025-11-13,Bengaluru,2,BENH2,1,141,134,137,143.71,67,22.96,46.46,6,1.9,88,0.0,0,0,3,0,11200,92,35
2025-11-14,Bengaluru,2,BENH2,1,138,141,135,143.93,68,23.12,46.57,6,1.91,88,0.0,0,0,4,0,11200,92,35
2025-11-15,Bengaluru,2,BENH2,1,129,138,130,137.64,54,23.28,46.69,6,1.93,78,0.0,0,0,5,1,11200,92,35
2025-11-16,Bengaluru,2,BENH2,1,129,129,127,137.71,54,23.43,46.81,6,1.95,78,0.0,0,0,6,1,11200,92,35
2025-11-17,Bengaluru,2,BENH2,1,151,129,152,138.07,70,23.57,46.93,6,1.97,88,0.0,0,0,0,0,11200,92,35
2025-11-18,Bengaluru,2,BENH2,1,155,151,146,138.86,71,23.7,47.06,6,1.99,88,0.0,0,0,1,0,11200,92,35
2025-11-19,Bengaluru,2,BENH2,1,150,155,134,139.57,72,23.82,47.19,6,2.01,88,0.0,0,0,2,0,11200,92,35
2025-11-20,Bengaluru,2,BENH2,1,143,150,141,140.0,72,23.93,47.33,6,2.03,88,0.0,0,0,3,0,11200,92,35
2025-11-21,Bengaluru,2,BENH2,1,148,143,138,140.93,73,24.03,47.47,6,2.05,88,0.0,0,0,4,0,11200,92,35
2025-11-22,Bengaluru,2,BENH2,1,125,148,129,140.57,59,24.11,47.62,6,2.07,78,0.0,0,0,5,1,11200,92,35
2025-11-23,Bengaluru,2,BENH2,1,129,125,129,140.71,59,24.19,47.76,6,2.09,78,0.0,0,0,6,1,11200,92,35
2025-11-24,Bengaluru,2,BENH2,1,148,129,151,140.43,75,24.24,47.91,5,2.11,88,0.0,0,0,0,0,11200,92,35
2025-11-25,Bengaluru,2,BENH2,1,150,148,155,140.71,75,24.29,48.07,5,2.13,88,0.0,0,0,1,0,11200,92,35
2025-11-26,Bengaluru,2,BENH2,1,142,150,150,141.29,75,24.32,48.23,5,2.15,88,0.0,0,0,2,0,11200,92,35
2025-11-27,Bengaluru,2,BENH2,1,149,142,143,141.86,76,24.34,48.39,5,2.17,88,0.0,0,0,3,0,11200,92,35
2025-05-29,Bengaluru,2,BENH3,2,160,160,160,160.0,106,23.95,71.53,5,3.82,88,0.0,0,0,3,0,11200,112,45
2025-05-30,Bengaluru,2,BENH3,2,163,160,160,161.5,105,23.79,71.36,5,3.8,88,0.0,0,0,4,0,11200,112,45
2025-05-31,Bengaluru,2,BENH3,2,146,163,160,156.33,89,23.64,71.19,5,3.77,78,0.0,0,0,5,1,11200,112,45
2025-06-01,Bengaluru,2,BENH3,2,146,146,160,153.75,88,23.5,71.02,14,3.75,78,0.0,0,0,6,1,11200,112,45
2025-06-02,Bengaluru,2,BENH3,2,165,146,160,156.0,102,23.37,70.84,14,3.73,88,0.0,0,0,0,0,11200,112,45
2025-06-03,Bengaluru,2,BENH3,2,175,165,160,159.17,102,23.25,70.66,14,3.71,88,0.0,0,0,1,0,11200,112,45
2025-06-04,Bengaluru,2,BENH3,2,164,175,160,159.86,101,23.14,70.48,14,3.68,88,0.0,0,0,2,0,11200,112,45
2025-06-05,Bengaluru,2,BENH3,2,160,164,160,159.88,100,23.04,70.29,14,3.66,88,0.0,0,0,3,0,11200,112,45
2025-06-06,Bengaluru,2,BENH3,2,235,160,163,168.22,100,22.96,70.1,14,3.64,88,0.4,0,0,4,0,11200,112,45
2025-06-07,Bengaluru,2,BENH3,2,143,235,146,165.7,84,22.89,69.91,14,3.61,78,0.0,0,0,5,1,11200,112,45
2025-06-08,Bengaluru,2,BENH3,2,143,143,146,163.64,83,22.83,69.72,13,3.59,78,0.0,0,0,6,1,11200,112,45
2025-06-09,Bengaluru,2,BENH3,2,175,143,165,164.58,98,22.79,69.52,13,3.57,88,0.0,0,0,0,0,11200,112,45
2025-06-10,Bengaluru,2,BENH3,2,163,175,175,164.46,97,22.76,69.32,13,3.54,88,0.0,0,0,1,0,11200,112,45
2025-06-11,Bengaluru,2,BENH3,2,162,163,164,164.29,97,22.74,69.11,13,3.52,88,0.0,0,0,2,0,11200,112,45
2025-06-12,Bengaluru,2,BENH3,2,158,162,160,164.14,97,22.74,68.91,13,3.49,88,0.0,0,0,3,0,11200,112,45
2025-06-13,Bengaluru,2,BENH3,2,141,158,235,162.57,96,22.74,68.7,13,3.47,88,0.0,0,1,4,0,11200,112,45
2025-06-14,Bengaluru,2,BENH3,2,148,141,143,162.71,81,22.76,68.49,13,3.45,78,0.0,0,0,5,1,11200,112,45
2025-06-15,Bengaluru,2,BENH3,2,146,148,143,162.71,81,22.78,68.27,13,3.42,78,0.0,0,0,6,1,11200,112,45
2025-06-16,Bengaluru,2,BENH3,2,169,146,175,163.0,95,22.81,68.05,13,3.4,88,0.0,0,0,0,0,11200,112,45
2025-06-17,Bengaluru,2,BENH3,2,171,169,163,162.71,95,22.84,67.84,13,3.37,88,0.0,0,0,1,0,11200,112,45
2025-06-18,Bengaluru,2,BENH3,2,162,171,162,162.57,95,22.88,67.61,13,3.35,88,0.0,0,0,2,0,11200,112,45
2025-06-19,Bengaluru,2,BENH3,2,162,162,158,162.71,95,22.91,67.39,13,3.32,88,0.0,0,0,3,0,11200,112,45
2025-06-20,Bengaluru,2,BENH3,2,159,162,141,157.29,95,22.95,67.16,12,3.3,88,0.0,0,0,4,0,11200,112,45
2025-06-21,Bengaluru,2,BENH3,2,145,159,148,157.43,80,22.99,66.94,12,3.27,78,0.0,0,0,5,1,11200,112,45
2025-06-22,Bengaluru,2,BENH3,2,143,145,146,157.43,80,23.02,66.71,12,3.24,78,0.0,0,0,6,1,11200,112,45
2025-06-23,Bengaluru,2,BENH3,2,169,143,169,157.0,94,23.04,66.47,12,3.22,88,0.0,0,0,0,0,11200,112,45
2025-06-24,Bengaluru,2,BENH3,2,168,169,171,157.36,94,23.06,66.24,12,3.19,88,0.0,0,0,1,0,11200,112,45
2025-06-25,Bengaluru,2,BENH3,2,161,168,162,157.29,94,23.08,66.01,12,3.17,88,0.0,0,0,2,0,11200,112,45
