date,city,city_id,hospital_id,hospital_id_enc,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,population_density,hospital_beds,staff_count
2025-06-17,Delhi,1,DELH2,1,201,214,191,212.43,281,27.39,67.84,2,3.37,88,0.0,0,0,1,0,11200,92,35
2025-06-18,Delhi,1,DELH2,1,200,201,189,210.57,281,27.32,67.61,2,3.35,88,0.0,0,0,2,0,11200,92,35
2025-06-19,Delhi,1,DELH2,1,193,200,208,208.64,280,27.27,67.39,2,3.32,88,0.0,0,0,3,0,11200,92,35
2025-06-20,Delhi,1,DELH2,1,211,193,259,203.86,279,27.22,67.16,1,3.3,88,0.0,0,0,4,0,11200,92,35
2025-06-21,Delhi,1,DELH2,1,181,211,170,203.71,263,27.18,66.94,1,3.27,78,0.0,0,0,5,1,11200,92,35
2025-06-22,Delhi,1,DELH2,1,175,181,213,202.64,262,27.15,66.71,1,3.24,78,0.0,0,0,6,1,11200,92,35
2025-06-23,Delhi,1,DELH2,1,208,175,214,200.93,277,27.12,66.47,1,3.22,88,0.0,0,0,0,0,11200,92,35
2025-06-24,Delhi,1,DELH2,1,215,208,201,202.64,276,27.1,66.24,1,3.19,88,0.0,0,0,1,0,11200,92,35
2025-06-25,Delhi,1,DELH2,1,187,215,200,202.5,275,27.07,66.01,1,3.17,88,0.0,0,0,2,0,11200,92,35
2025-06-26,Delhi,1,DELH2,1,203,187,193,202.14,275,27.05,65.77,1,3.14,88,0.0,0,0,3,0,11200,92,35
2025-06-27,Delhi,1,DELH2,1,206,203,211,198.36,354,27.02,65.53,1,3.12,63,0.0,1,0,4,0,11200,92,35
2025-06-28,Delhi,1,DELH2,1,219,206,181,201.86,339,26.99,65.29,1,3.09,53,0.0,1,0,5,1,11200,92,35
2025-06-29,Delhi,1,DELH2,1,181,219,175,199.57,338,26.95,65.05,1,3.06,53,0.0,1,0,6,1,11200,92,35
2025-06-30,Delhi,1,DELH2,1,177,181,208,196.93,272,26.91,64.8,1,3.04,88,0.0,0,0,0,0,11200,92,35
2025-07-01,Delhi,1,DELH2,1,212,177,215,197.71,272,26.86,64.56,6,3.01,88,0.0,0,0,1,0,11200,92,35
2025-07-02,Delhi,1,DELH2,1,186,212,187,196.71,271,26.79,64.31,6,2.99,88,0.0,0,0,2,0,11200,92,35
2025-07-03,Delhi,1,DELH2,1,171,186,203,195.14,270,26.72,64.06,6,2.96,88,0.0,0,0,3,0,11200,92,35
2025-07-04,Delhi,1,DELH2,1,193,171,206,193.86,269,26.64,63.81,6,2.94,88,0.0,0,0,4,0,11200,92,35
2025-07-05,Delhi,1,DELH2,1,184,193,219,194.07,254,26.54,63.56,6,2.91,78,0.0,0,0,5,1,11200,92,35
2025-07-06,Delhi,1,DELH2,1,155,184,181,192.64,253,26.43,63.31,6,2.88,78,0.0,0,0,6,1,11200,92,35
2025-07-07,Delhi,1,DELH2,1,208,155,177,192.64,267,26.31,63.06,6,2.86,88,0.0,0,0,0,0,11200,92,35
2025-07-08,Delhi,1,DELH2,1,208,208,212,192.14,266,26.18,62.81,6,2.83,88,0.0,0,0,1,0,11200,92,35
2025-07-09,Delhi,1,DELH2,1,190,208,186,192.36,265,26.04,62.55,6,2.81,88,0.0,0,0,2,0,11200,92,35
2025-07-10,Delhi,1,DELH2,1,179,190,171,190.64,264,25.88,62.3,6,2.78,88,0.0,0,0,3,0,11200,92,35
2025-07-11,Delhi,1,DELH2,1,190,179,193,189.5,263,25.72,62.04,6,2.76,88,0.0,0,0,4,0,11200,92,35
2025-07-12,Delhi,1,DELH2,1,172,190,184,186.14,246,25.54,61.78,6,2.73,78,0.0,0,0,5,1,11200,92,35
2025-07-13,Delhi,1,DELH2,1,239,172,155,190.29,245,25.36,61.53,6,2.7,78,0.4,0,0,6,1,11200,92,35
2025-07-14,Delhi,1,DELH2,1,177,239,208,190.29,259,25.17,61.27,7,2.68,88,0.0,0,0,0,0,11200,92,35
2025-07-15,Delhi,1,DELH2,1,207,177,208,189.93,258,24.97,61.01,7,2.65,88,0.0,0,0,1,0,11200,92,35
2025-07-16,Delhi,1,DELH2,1,168,207,190,188.64,257,24.77,60.76,7,2.63,88,0.0,0,0,2,0,11200,92,35
2025-07-17,Delhi,1,DELH2,1,185,168,179,189.64,255,24.57,60.5,7,2.6,88,0.0,0,0,3,0,11200,92,35
2025-07-18,Delhi,1,DELH2,1,197,185,190,189.93,254,24.37,60.24,7,2.58,88,0.0,0,0,4,0,11200,92,35
2025-07-19,Delhi,1,DELH2,1,162,197,172,188.36,237,24.17,59.98,7,2.55,78,0.0,0,0,5,1,11200,92,35
2025-07-20,Delhi,1,DELH2,1,175,162,239,189.79,236,23.97,59.72,7,2.53,78,0.0,0,0,6,1,11200,92,35
2025-07-21,Delhi,1,DELH2,1,180,175,177,187.79,250,23.78,59.46,7,2.51,88,0.0,0,0,0,0,11200,92,35
2025-07-22,Delhi,1,DELH2,1,206,180,207,187.64,248,23.59,59.21,7,2.48,88,0.0,0,0,1,0,11200,92,35
2025-07-23,Delhi,1,DELH2,1,194,206,168,187.93,247,23.42,58.95,7,2.46,88,0.0,0,0,2,0,11200,92,35
2025-07-24,Delhi,1,DELH2,1,175,194,185,187.64,246,23.25,58.69,7,2.43,88,0.0,0,0,3,0,11200,92,35
2025-07-25,Delhi,1,DELH2,1,176,175,197,186.64,244,23.09,58.43,7,2.41,88,0.0,0,0,4,0,11200,92,35
2025-07-26,Delhi,1,DELH2,1,145,176,162,184.71,228,22.95,58.18,8,2.39,78,0.0,0,0,5,1,11200,92,35
2025-07-27,Delhi,1,DELH2,1,154,145,175,178.64,227,22.82,57.92,8,2.36,78,0.0,0,0,6,1,11200,92,35
2025-07-28,Delhi,1,DELH2,1,158,154,180,177.29,241,22.7,57.67,8,2.34,88,0.0,0,1,0,0,11200,92,35
2025-07-29,Delhi,1,DELH2,1,177,158,206,175.14,240,22.6,57.41,8,2.32,88,0.0,0,0,1,0,11200,92,35
2025-07-30,Delhi,1,DELH2,1,160,177,194,174.57,238,22.51,57.16,8,2.29,88,0.0,0,0,2,0,11200,92,35
2025-07-31,Delhi,1,DELH2,1,182,160,175,174.36,237,22.44,56.91,8,2.27,88,0.0,0,0,3,0,11200,92,35
2025-08-01,Delhi,1,DELH2,1,179,182,176,173.07,236,22.38,56.65,8,2.25,88,0.0,0,0,4,0,11200,92,35
2025-08-02,Delhi,1,DELH2,1,149,179,145,172.14,221,22.34,56.4,8,2.23,78,0.0,0,0,5,1,11200,92,35
2025-08-03,Delhi,1,DELH2,1,197,149,154,173.71,220,22.32,56.15,8,2.2,78,0.0,0,0,6,1,11200,92,35
2025-08-04,Delhi,1,DELH2,1,166,197,158,172.71,234,22.3,55.9,8,2.18,88,0.0,0,0,0,0,11200,92,35
2025-08-05,Delhi,1,DELH2,1,179,166,177,170.79,233,22.3,55.65,8,2.16,88,0.0,0,0,1,0,11200,92,35
2025-08-06,Delhi,1,DELH2,1,167,179,160,168.86,232,22.32,55.41,8,2.14,88,0.0,0,0,2,0,11200,92,35
2025-08-07,Delhi,1,DELH2,1,179,167,182,169.14,232,22.34,55.16,8,2.12,88,0.0,0,0,3,0,11200,92,35
2025-08-08,Delhi,1,DELH2,1,169,179,179,168.64,231,22.38,54.92,9,2.1,88,0.0,0,0,4,0,11200,92,35
2025-08-09,Delhi,1,DELH2,1,143,169,149,168.5,216,22.42,54.68,9,2.08,78,0.0,0,0,5,1,11200,92,35
2025-08-10,Delhi,1,DELH2,1,142,143,197,167.64,215,22.46,54.44,9,2.06,78,0.0,0,0,6,1,11200,92,35
2025-08-11,Delhi,1,DELH2,1,171,142,166,168.57,230,22.52,54.2,9,2.04,88,0.0,0,0,0,0,11200,92,35
2025-08-12,Delhi,1,DELH2,1,182,171,179,168.93,229,22.57,53.96,9,2.02,88,0.0,0,0,1,0,11200,92,35
2025-08-13,Delhi,1,DELH2,1,173,182,167,169.86,229,22.63,53.73,9,2.0,88,0.0,0,0,2,0,11200,92,35
2025-08-14,Delhi,1,DELH2,1,171,173,179,169.07,229,22.68,53.49,9,1.98,88,0.0,0,0,3,0,11200,92,35
2025-08-15,Delhi,1,DELH2,1,157,171,169,167.5,228,22.73,53.26,9,1.96,88,0.0,0,0,4,0,11200,92,35
2025-08-16,Delhi,1,DELH2,1,153,157,143,167.79,213,22.78,53.03,9,1.94,78,0.0,0,0,5,1,11200,92,35
2025-08-17,Delhi,1,DELH2,1,145,153,142,164.07,213,22.83,52.8,9,1.92,78,0.0,0,0,6,1,11200,92,35
2025-08-18,Delhi,1,DELH2,1,176,145,171,164.79,227,22.86,52.58,9,1.91,88,0.0,0,0,0,0,11200,92,35
2025-08-19,Delhi,1,DELH2,1,414,176,182,181.57,227,22.89,52.35,9,1.89,88,1.0,0,0,1,0,11200,92,35
2025-08-20,Delhi,1,DELH2,1,170,414,173,181.79,226,22.91,52.13,9,1.87,88,0.0,0,0,2,0,11200,92,35
2025-08-21,Delhi,1,DELH2,1,165,170,171,180.79,226,22.92,51.91,9,1.85,88,0.0,0,0,3,0,11200,92,35
2025-08-22,Delhi,1,DELH2,1,163,165,157,180.36,226,22.92,51.7,9,1.84,88,0.0,0,0,4,0,11200,92,35
2025-08-23,Delhi,1,DELH2,1,140,163,153,180.14,210,22.91,51.48,9,1.82,78,0.0,0,0,5,1,11200,92,35
2025-08-24,Delhi,1,DELH2,1,156,140,145,181.14,210,22.89,51.27,9,1.81,78,0.0,0,0,6,1,11200,92,35
2025-08-25,Delhi,1,DELH2,1,178,156,176,181.64,224,22.85,51.06,10,1.79,88,0.0,0,0,0,0,11200,92,35
2025-08-26,Delhi,1,DELH2,1,250,178,414,186.5,304,22.81,50.86,10,1.78,63,0.0,1,0,1,0,11200,92,35
2025-08-27,Delhi,1,DELH2,1,210,250,170,189.14,303,22.75,50.65,10,1.76,63,0.0,1,0,2,0,11200,92,35
2025-08-28,Delhi,1,DELH2,1,206,210,165,191.64,302,22.69,50.45,10,1.75,63,0.0,1,0,3,0,11200,92,35
2025-08-29,Delhi,1,DELH2,1,156,206,163,191.57,222,22.62,50.26,10,1.73,88,0.0,0,0,4,0,11200,92,35
2025-08-30,Delhi,1,DELH2,1,156,156,140,191.79,206,22.53,50.06,10,1.72,78,0.0,0,0,5,1,11200,92,35
2025-08-31,Delhi,1,DELH2,1,154,156,156,192.43,205,22.45,49.87,10,1.71,78,0.0,0,0,6,1,11200,92,35
2025-09-01,Delhi,1,DELH2,1,174,154,178,192.29,219,22.35,49.68,10,1.69,88,0.0,0,0,0,0,11200,92,35
2025-09-02,Delhi,1,DELH2,1,185,174,250,175.93,219,22.26,49.49,10,1.68,88,0.0,0,0,1,0,11200,92,35
2025-09-03,Delhi,1,DELH2,1,169,185,210,175.86,218,22.16,49.31,10,1.67,88,0.0,0,0,2,0,11200,92,35
2025-09-04,Delhi,1,DELH2,1,154,169,206,175.07,217,22.06,49.13,10,1.66,88,0.0,0,0,3,0,11200,92,35
2025-09-05,Delhi,1,DELH2,1,161,154,156,174.93,216,21.96,48.96,10,1.64,88,0.0,0,0,4,0,11200,92,35
2025-09-06,Delhi,1,DELH2,1,138,161,156,174.79,200,21.87,48.78,10,1.63,78,0.0,0,0,5,1,11200,92,35
2025-09-07,Delhi,1,DELH2,1,140,138,154,173.64,200,21.78,48.61,10,1.62,78,0.0,0,0,6,1,11200,92,35
2025-09-08,Delhi,1,DELH2,1,172,140,174,173.21,214,21.7,48.45,10,1.61,88,0.0,0,0,0,0,11200,92,35
2025-09-09,Delhi,1,DELH2,1,177,172,185,168.0,213,21.62,48.28,10,1.6,88,0.0,0,0,1,0,11200,92,35
2025-09-10,Delhi,1,DELH2,1,155,177,169,164.07,212,21.56,48.12,10,1.59,88,0.0,0,0,2,0,11200,92,35
2025-09-11,Delhi,1,DELH2,1,153,155,154,160.29,212,21.5,47.97,10,1.59,88,0.0,0,0,3,0,11200,92,35
2025-09-12,Delhi,1,DELH2,1,150,153,161,159.86,211,21.46,47.82,10,1.58,88,0.0,0,0,4,0,11200,92,35
2025-09-13,Delhi,1,DELH2,1,144,150,138,159.0,195,21.44,47.67,10,1.57,78,0.0,0,0,5,1,11200,92,35
2025-09-14,Delhi,1,DELH2,1,150,144,140,158.71,195,21.42,47.52,10,1.56,78,0.0,0,0,6,1,11200,92,35
2025-09-15,Delhi,1,DELH2,1,168,150,172,158.29,209,21.43,47.38,10,1.55,88,0.0,0,0,0,0,11200,92,35
2025-09-16,Delhi,1,DELH2,1,159,168,177,156.43,209,21.44,47.24,10,1.55,88,0.0,0,0,1,0,11200,92,35
2025-09-17,Delhi,1,DELH2,1,160,159,155,155.79,208,21.48,47.11,10,1.54,88,0.0,0,0,2,0,11200,92,35
2025-09-18,Delhi,1,DELH2,1,162,160,153,156.36,208,21.53,46.98,10,1.54,88,0.0,0,0,3,0,11200,92,35
2025-09-19,Delhi,1,DELH2,1,166,162,150,156.71,208,21.59,46.85,10,1.53,88,0.0,0,0,4,0,11200,92,35
2025-09-20,Delhi,1,DELH2,1,144,166,144,157.14,193,21.67,46.73,10,1.53,78,0.0,0,0,5,1,11200,92,35
2025-09-21,Delhi,1,DELH2,1,134,144,150,156.71,192,21.76,46.61,10,1.52,78,0.0,0,0,6,1,11200,92,35
2025-09-22,Delhi,1,DELH2,1,157,134,168,155.64,207,21.87,46.5,10,1.52,88,0.0,0,0,0,0,11200,92,35
2025-09-23,Delhi,1,DELH2,1,159,157,159,154.36,207,21.99,46.39,10,1.51,88,0.0,0,0,1,0,11200,92,35
2025-09-24,Delhi,1,DELH2,1,153,159,160,154.21,207,22.12,46.28,10,1.51,88,0.0,0,0,2,0,11200,92,35
2025-09-25,Delhi,1,DELH2,1,264,153,162,162.14,208,22.27,46.18,10,1.51,88,0.4,0,0,3,0,11200,92,35
2025-09-26,Delhi,1,DELH2,1,151,264,166,162.21,208,22.42,46.08,10,1.51,88,0.0,0,0,4,0,11200,92,35
2025-09-27,Delhi,1,DELH2,1,166,151,144,163.79,193,22.57,45.99,10,1.5,78,0.0,0,0,5,1,11200,92,35
2025-09-28,Delhi,1,DELH2,1,146,166,134,163.5,193,22.74,45.9,10,1.5,78,0.0,0,0,6,1,11200,92,35
2025-09-29,Delhi,1,DELH2,1,171,146,157,163.71,209,22.9,45.81,10,1.5,88,0.0,0,0,0,0,11200,92,35
2025-09-30,Delhi,1,DELH2,1,168,171,159,164.36,209,23.07,45.73,10,1.5,88,0.0,0,0,1,0,11200,92,35
2025-10-01,Delhi,1,DELH2,1,169,168,153,165.0,209,23.23,45.65,5,1.5,88,0.0,0,0,2,0,11200,92,35
2025-10-02,Delhi,1,DELH2,1,155,169,264,164.5,210,23.4,45.58,5,1.5,88,0.0,0,0,3,0,11200,92,35
2025-10-03,Delhi,1,DELH2,1,163,155,151,164.29,210,23.56,45.51,5,1.5,88,0.0,0,0,4,0,11200,92,35
2025-10-04,Delhi,1,DELH2,1,137,163,166,163.79,196,23.72,45.44,5,1.5,78,0.0,0,0,5,1,11200,92,35
2025-10-05,Delhi,1,DELH2,1,148,137,146,164.79,196,23.86,45.38,5,1.5,78,0.0,0,0,6,1,11200,92,35
2025-10-06,Delhi,1,DELH2,1,171,148,171,165.79,211,24.01,45.33,5,1.51,88,0.0,0,0,0,0,11200,92,35
2025-10-07,Delhi,1,DELH2,1,179,171,168,167.21,212,24.14,45.28,5,1.51,88,0.0,0,0,1,0,11200,92,35
2025-10-08,Delhi,1,DELH2,1,165,179,169,168.07,212,24.26,45.23,5,1.51,88,0.0,0,0,2,0,11200,92,35
2025-10-09,Delhi,1,DELH2,1,159,165,155,160.57,213,24.37,45.19,5,1.52,88,0.0,0,0,3,0,11200,92,35
2025-10-10,Delhi,1,DELH2,1,156,159,163,160.93,213,24.47,45.15,5,1.52,88,0.0,0,0,4,0,11200,92,35
2025-10-11,Delhi,1,DELH2,1,139,156,137,159.0,198,24.56,45.11,5,1.52,78,0.0,0,0,5,1,11200,92,35
2025-10-12,Delhi,1,DELH2,1,135,139,148,158.21,199,24.64,45.08,5,1.53,78,0.0,0,0,6,1,11200,92,35
2025-10-13,Delhi,1,DELH2,1,176,135,171,158.57,214,24.7,45.06,5,1.53,88,0.0,0,0,0,0,11200,92,35
2025-10-14,Delhi,1,DELH2,1,176,176,179,159.14,214,24.76,45.04,5,1.54,88,0.0,0,0,1,0,11200,92,35
2025-10-15,Delhi,1,DELH2,1,169,176,165,159.14,214,24.8,45.02,5,1.54,88,0.0,0,0,2,0,11200,92,35
2025-10-16,Delhi,1,DELH2,1,148,169,159,158.64,214,24.84,45.01,5,1.55,88,0.0,0,0,3,0,11200,92,35
2025-10-17,Delhi,1,DELH2,1,168,148,156,159.0,215,24.86,45.0,5,1.56,88,0.0,0,0,4,0,11200,92,35
2025-10-18,Delhi,1,DELH2,1,148,168,139,159.79,200,24.88,45.0,5,1.57,78,0.0,0,0,5,1,11200,92,35
2025-10-19,Delhi,1,DELH2,1,136,148,135,158.93,200,24.89,45.0,5,1.57,78,0.0,0,0,6,1,11200,92,35
2025-10-20,Delhi,1,DELH2,1,178,136,176,159.43,215,24.9,45.01,5,1.58,88,0.0,0,0,0,0,11200,92,35
2025-10-21,Delhi,1,DELH2,1,159,178,176,158.0,215,24.9,45.02,5,1.59,88,0.0,0,0,1,0,11200,92,35
2025-10-22,Delhi,1,DELH2,1,154,159,169,157.21,215,24.9,45.03,5,1.6,88,0.0,0,0,2,0,11200,92,35
2025-10-23,Delhi,1,DELH2,1,170,154,148,158.0,215,24.91,45.05,5,1.61,88,0.0,0,0,3,0,11200,92,35
2025-10-24,Delhi,1,DELH2,1,159,170,168,158.21,215,24.91,45.08,5,1.62,88,0.0,0,0,4,0,11200,92,35
2025-10-25,Delhi,1,DELH2,1,137,159,148,158.07,200,24.92,45.1,5,1.63,78,0.0,0,0,5,1,11200,92,35
2025-10-26,Delhi,1,DELH2,1,134,137,136,158.0,200,24.93,45.14,5,1.64,78,0.0,0,0,6,1,11200,92,35
2025-10-27,Delhi,1,DELH2,1,169,134,178,157.5,215,24.95,45.17,5,1.65,88,0.0,0,0,0,0,11200,92,35
2025-10-28,Delhi,1,DELH2,1,179,169,159,157.71,215,24.97,45.21,5,1.66,88,0.0,0,0,1,0,11200,92,35
2025-10-29,Delhi,1,DELH2,1,173,179,154,158.0,215,25.01,45.26,5,1.67,88,0.0,0,0,2,0,11200,92,35
2025-10-30,Delhi,1,DELH2,1,164,173,170,159.14,215,25.06,45.31,5,1.69,88,0.0,0,0,3,0,11200,92,35
2025-10-31,Delhi,1,DELH2,1,150,164,159,157.86,216,25.12,45.36,5,1.7,88,0.0,0,0,4,0,11200,92,35
2025-11-01,Delhi,1,DELH2,1,215,150,137,162.64,201,25.19,45.42,5,1.71,78,0.4,0,0,5,1,11200,92,35
2025-11-02,Delhi,1,DELH2,1,140,215,134,162.93,201,25.28,45.49,5,1.73,78,0.0,0,0,6,1,11200,92,35
2025-11-03,Delhi,1,DELH2,1,165,140,169,162.0,216,25.38,45.55,5,1.74,88,0.0,0,0,0,0,11200,92,35
2025-11-04,Delhi,1,DELH2,1,180,165,179,163.5,217,25.5,45.62,5,1.75,88,0.0,0,0,1,0,11200,92,35
2025-11-05,Delhi,1,DELH2,1,145,180,173,162.86,217,25.63,45.7,5,1.77,88,0.0,0,0,2,0,11200,92,35
2025-11-06,Delhi,1,DELH2,1,169,145,164,162.79,218,25.77,45.78,5,1.78,88,0.0,0,0,3,0,11200,92,35
2025-11-07,Delhi,1,DELH2,1,171,169,150,163.64,218,25.93,45.86,5,1.8,88,0.0,0,0,4,0,11200,92,35
2025-11-08,Delhi,1,DELH2,1,155,171,215,164.93,204,26.1,45.95,4,1.81,78,0.0,0,0,5,1,11200,92,35
2025-11-09,Delhi,1,DELH2,1,140,155,140,165.36,205,26.29,46.05,4,1.83,78,0.0,0,0,6,1,11200,92,35
2025-11-10,Delhi,1,DELH2,1,169,140,165,165.36,221,26.48,46.14,4,1.85,88,0.0,0,0,0,0,11200,92,35
2025-11-11,Delhi,1,DELH2,1,168,169,180,164.57,221,26.69,46.24,4,1.86,88,0.0,0,0,1,0,11200,92,35
2025-11-12,Delhi,1,DELH2,1,159,168,145,163.57,222,26.91,46.35,4,1.88,88,0.0,0,0,2,0,11200,92,35
2025-11-13,Delhi,1,DELH2,1,163,159,169,163.5,223,27.13,46.46,4,1.9,88,0.0,0,0,3,0,11200,92,35
2025-11-14,Delhi,1,DELH2,1,160,163,171,164.21,224,27.36,46.57,4,1.91,88,0.0,0,0,4,0,11200,92,35
2025-11-15,Delhi,1,DELH2,1,152,160,155,159.71,210,27.59,46.69,4,1.93,78,0.0,0,0,5,1,11200,92,35
2025-11-16,Delhi,1,DELH2,1,149,152,140,160.36,211,27.83,46.81,4,1.95,78,0.0,0,0,6,1,11200,92,35
2025-11-17,Delhi,1,DELH2,1,185,149,169,161.79,228,28.07,46.93,4,1.97,88,0.0,0,0,0,0,11200,92,35
2025-11-18,Delhi,1,DELH2,1,168,185,168,160.93,229,28.3,47.06,4,1.99,88,0.0,0,0,1,0,11200,92,35
2025-11-19,Delhi,1,DELH2,1,152,168,159,161.43,230,28.53,47.19,4,2.01,88,0.0,0,0,2,0,11200,92,35
2025-11-20,Delhi,1,DELH2,1,168,152,163,161.36,231,28.76,47.33,4,2.03,88,0.0,0,0,3,0,11200,92,35
2025-11-21,Delhi,1,DELH2,1,166,168,160,161.0,232,28.98,47.47,4,2.05,88,0.0,0,0,4,0,11200,92,35
2025-11-22,Delhi,1,DELH2,1,160,166,152,161.36,218,29.2,47.62,4,2.07,78,0.0,0,0,5,1,11200,92,35
2025-11-23,Delhi,1,DELH2,1,161,160,149,162.86,220,29.4,47.76,4,2.09,78,0.0,0,0,6,1,11200,92,35
2025-11-24,Delhi,1,DELH2,1,172,161,185,163.07,236,29.6,47.91,3,2.11,88,0.0,0,0,0,0,11200,92,35
2025-11-25,Delhi,1,DELH2,1,193,172,168,164.86,237,29.78,48.07,3,2.13,88,0.0,0,0,1,0,11200,92,35
2025-11-26,Delhi,1,DELH2,1,170,193,152,165.64,238,29.95,48.23,3,2.15,88,0.0,0,0,2,0,11200,92,35
2025-11-27,Delhi,1,DELH2,1,181,170,168,166.93,239,30.11,48.39,3,2.17,88,0.0,0,0,3,0,11200,92,35
2025-05-29,Delhi,1,DELH3,2,228,228,228,228.0,304,30.8,71.53,3,3.82,88,0.0,0,0,3,0,11200,112,45
2025-05-30,Delhi,1,DELH3,2,221,228,228,224.5,303,30.56,71.36,3,3.8,88,0.0,0,0,4,0,11200,112,45
2025-05-31,Delhi,1,DELH3,2,198,221,228,215.67,286,30.32,71.19,3,3.77,78,0.0,0,0,5,1,11200,112,45
2025-06-01,Delhi,1,DELH3,2,205,198,228,213.0,285,30.08,71.02,3,3.75,78,0.0,0,0,6,1,11200,112,45
2025-06-02,Delhi,1,DELH3,2,200,205,228,210.4,299,29.84,70.84,3,3.73,88,0.0,0,0,0,0,11200,112,45
2025-06-03,Delhi,1,DELH3,2,211,200,228,210.5,298,29.61,70.66,3,3.71,88,0.0,0,0,1,0,11200,112,45
2025-06-04,Delhi,1,DELH3,2,212,211,228,210.71,296,29.38,70.48,3,3.68,88,0.0,0,0,2,0,11200,112,45
2025-06-05,Delhi,1,DELH3,2,216,212,228,211.38,295,29.15,70.29,3,3.66,88,0.0,0,0,3,0,11200,112,45
2025-06-06,Delhi,1,DELH3,2,313,216,221,222.67,294,28.94,70.1,3,3.64,88,0.4,0,0,4,0,11200,112,45
2025-06-07,Delhi,1,DELH3,2,215,313,198,221.9,277,28.73,69.91,3,3.61,78,0.0,0,0,5,1,11200,112,45
2025-06-08,Delhi,1,DELH3,2,176,215,205,217.73,276,28.54,69.72,2,3.59,78,0.0,0,0,6,1,11200,112,45
2025-06-09,Delhi,1,DELH3,2,207,176,200,216.83,290,28.36,69.52,2,3.57,88,0.0,0,0,0,0,11200,112,45
2025-06-10,Delhi,1,DELH3,2,236,207,211,218.31,289,28.19,69.32,2,3.54,88,0.0,0,0,1,0,11200,112,45
2025-06-11,Delhi,1,DELH3,2,186,236,212,216.0,288,28.03,69.11,2,3.52,88,0.0,0,0,2,0,11200,112,45
2025-06-12,Delhi,1,DELH3,2,208,186,216,214.57,286,27.89,68.91,2,3.49,88,0.0,0,0,3,0,11200,112,45
2025-06-13,Delhi,1,DELH3,2,195,208,313,212.71,285,27.76,68.7,2,3.47,88,0.0,0,1,4,0,11200,112,45
2025-06-14,Delhi,1,DELH3,2,205,195,215,213.21,269,27.65,68.49,2,3.45,78,0.0,0,0,5,1,11200,112,45
2025-06-15,Delhi,1,DELH3,2,192,205,176,212.29,268,27.55,68.27,2,3.42,78,0.0,0,0,6,1,11200,112,45
2025-06-16,Delhi,1,DELH3,2,203,192,207,212.5,282,27.46,68.05,2,3.4,88,0.0,0,0,0,0,11200,112,45
2025-06-17,Delhi,1,DELH3,2,218,203,236,213.0,281,27.39,67.84,2,3.37,88,0.0,0,0,1,0,11200,112,45
2025-06-18,Delhi,1,DELH3,2,200,218,186,212.14,281,27.32,67.61,2,3.35,88,0.0,0,0,2,0,11200,112,45
2025-06-19,Delhi,1,DELH3,2,193,200,208,210.5,280,27.27,67.39,2,3.32,88,0.0,0,0,3,0,11200,112,45
2025-06-20,Delhi,1,DELH3,2,180,193,195,201.0,279,27.22,67.16,1,3.3,88,0.0,0,0,4,0,11200,112,45
2025-06-21,Delhi,1,DELH3,2,168,180,205,197.64,263,27.18,66.94,1,3.27,78,0.0,0,0,5,1,11200,112,45
2025-06-22,Delhi,1,DELH3,2,192,168,192,198.79,262,27.15,66.71,1,3.24,78,0.0,0,0,6,1,11200,112,45
2025-06-23,Delhi,1,DELH3,2,194,192,203,197.86,277,27.12,66.47,1,3.22,88,0.0,0,0,0,0,11200,112,45
2025-06-24,Delhi,1,DELH3,2,203,194,218,195.5,276,27.1,66.24,1,3.19,88,0.0,0,0,1,0,11200,112,45
2025-06-25,Delhi,1,DELH3,2,287,203,200,202.71,275,27.07,66.01,1,3.17,88,0.0,0,0,2,0,11200,112,45
2025-06-26,Delhi,1,DELH3,2,216,287,193,203.29,275,27.05,65.77,1,3.14,88,0.0,0,0,3,0,11200,112,45
2025-06-27,Delhi,1,DELH3,2,232,216,180,205.93,354,27.02,65.53,1,3.12,63,0.0,1,0,4,0,11200,112,45
2025-06-28,Delhi,1,DELH3,2,255,232,168,209.5,339,26.99,65.29,1,3.09,53,0.0,1,0,5,1,11200,112,45
2025-06-29,Delhi,1,DELH3,2,224,255,192,211.79,338,26.95,65.05,1,3.06,53,0.0,1,0,6,1,11200,112,45
2025-06-30,Delhi,1,DELH3,2,223,224,194,213.21,272,26.91,64.8,1,3.04,88,0.0,0,0,0,0,11200,112,45
2025-07-01,Delhi,1,DELH3,2,204,223,203,212.21,272,26.86,64.56,6,3.01,88,0.0,0,0,1,0,11200,112,45
2025-07-02,Delhi,1,DELH3,2,200,204,287,212.21,271,26.79,64.31,6,2.99,88,0.0,0,0,2,0,11200,112,45
2025-07-03,Delhi,1,DELH3,2,185,200,216,211.64,270,26.72,64.06,6,2.96,88,0.0,0,0,3,0,11200,112,45
2025-07-04,Delhi,1,DELH3,2,202,185,232,213.21,269,26.64,63.81,6,2.94,88,0.0,0,0,4,0,11200,112,45
2025-07-05,Delhi,1,DELH3,2,213,202,255,216.43,254,26.54,63.56,6,2.91,78,0.0,0,0,5,1,11200,112,45
2025-07-06,Delhi,1,DELH3,2,189,213,224,216.21,253,26.43,63.31,6,2.88,78,0.0,0,0,6,1,11200,112,45
