date,time_idx,group_id,city_id,hospital_id_enc,hospital_beds,staff_count,population_density,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,aqi_forecast_1,temp_forecast_1,rainfall_forecast_1,aqi_forecast_2,temp_forecast_2,rainfall_forecast_2,aqi_forecast_3,temp_forecast_3,rainfall_forecast_3,aqi_forecast_4,temp_forecast_4,rainfall_forecast_4,aqi_forecast_5,temp_forecast_5,rainfall_forecast_5,aqi_forecast_6,temp_forecast_6,rainfall_forecast_6,aqi_forecast_7,temp_forecast_7,rainfall_forecast_7
2025-09-16,110,BENH1,2,0,72,25,11200,133,140,139,127.07,58,19.47,47.24,16,1.55,88,0.0,0,0,1,0,58,19.55,16,58,19.65,16,58,19.75,16,43,19.86,16,43,19.98,16,58,20.11,16,59,20.24,16
2025-09-17,111,BENH1,2,0,72,25,11200,125,133,133,126.57,58,19.55,47.11,16,1.54,88,0.0,0,0,2,0,58,19.65,16,58,19.75,16,43,19.86,16,43,19.98,16,58,20.11,16,59,20.24,16,59,20.36,16
2025-09-18,112,BENH1,2,0,72,25,11200,131,125,125,126.79,58,19.65,46.98,16,1.54,88,0.0,0,0,3,0,58,19.75,16,43,19.86,16,43,19.98,16,58,20.11,16,59,20.24,16,59,20.36,16,59,20.49,16
2025-09-19,113,BENH1,2,0,72,25,11200,125,131,126,126.29,58,19.75,46.85,16,1.53,88,0.0,0,0,4,0,43,19.86,16,43,19.98,16,58,20.11,16,59,20.24,16,59,20.36,16,59,20.49,16,60,20.62,16
2025-09-20,114,BENH1,2,0,72,25,11200,110,125,112,126.07,43,19.86,46.73,16,1.53,78,0.0,0,0,5,1,43,19.98,16,58,20.11,16,59,20.24,16,59,20.36,16,59,20.49,16,60,20.62,16,45,20.74,16
2025-09-21,115,BENH1,2,0,72,25,11200,114,110,113,126.0,43,19.98,46.61,16,1.52,78,0.0,0,0,6,1,58,20.11,16,59,20.24,16,59,20.36,16,59,20.49,16,60,20.62,16,45,20.74,16,45,20.86,16
2025-09-22,116,BENH1,2,0,72,25,11200,143,114,140,126.36,58,20.11,46.5,16,1.52,88,0.0,0,0,0,0,59,20.24,16,59,20.36,16,59,20.49,16,60,20.62,16,45,20.74,16,45,20.86,16,61,20.97,16
2025-09-23,117,BENH1,2,0,72,25,11200,138,143,133,126.29,59,20.24,46.39,16,1.51,88,0.0,0,0,1,0,59,20.36,16,59,20.49,16,60,20.62,16,45,20.74,16,45,20.86,16,61,20.97,16,61,21.08,16
2025-09-24,118,BENH1,2,0,72,25,11200,127,138,125,125.86,59,20.36,46.28,16,1.51,88,0.0,0,0,2,0,59,20.49,16,60,20.62,16,45,20.74,16,45,20.86,16,61,20.97,16,61,21.08,16,61,21.17,7
2025-09-25,119,BENH1,2,0,72,25,11200,210,127,131,131.93,59,20.49,46.18,16,1.51,88,0.4,0,0,3,0,60,20.62,16,45,20.74,16,45,20.86,16,61,20.97,16,61,21.08,16,61,21.17,7,62,21.26,7
2025-09-26,120,BENH1,2,0,72,25,11200,131,210,125,132.29,60,20.62,46.08,16,1.51,88,0.0,0,0,4,0,45,20.74,16,45,20.86,16,61,20.97,16,61,21.08,16,61,21.17,7,62,21.26,7,62,21.33,7
2025-09-27,121,BENH1,2,0,72,25,11200,118,131,110,132.71,45,20.74,45.99,16,1.5,78,0.0,0,0,5,1,45,20.86,16,61,20.97,16,61,21.08,16,61,21.17,7,62,21.26,7,62,21.33,7,47,21.39,7
2025-09-28,122,BENH1,2,0,72,25,11200,115,118,114,132.86,45,20.86,45.9,16,1.5,78,0.0,0,0,6,1,61,20.97,16,61,21.08,16,61,21.17,7,62,21.26,7,62,21.33,7,47,21.39,7,47,21.44,7
2025-09-29,123,BENH1,2,0,72,25,11200,132,115,143,132.29,61,20.97,45.81,16,1.5,88,0.0,0,0,0,0,61,21.08,16,61,21.17,7,62,21.26,7,62,21.33,7,47,21.39,7,47,21.44,7,62,21.47,7
2025-09-30,124,BENH1,2,0,72,25,11200,140,132,138,132.79,61,21.08,45.73,16,1.5,88,0.0,0,0,1,0,61,21.17,7,62,21.26,7,62,21.33,7,47,21.39,7,47,21.44,7,62,21.47,7,63,21.5,7
2025-10-01,125,BENH1,2,0,72,25,11200,129,140,127,133.07,61,21.17,45.65,7,1.5,88,0.0,0,0,2,0,62,21.26,7,62,21.33,7,47,21.39,7,47,21.44,7,62,21.47,7,63,21.5,7,63,21.51,7
2025-10-02,126,BENH1,2,0,72,25,11200,125,129,210,132.64,62,21.26,45.58,7,1.5,88,0.0,0,0,3,0,62,21.33,7,47,21.39,7,47,21.44,7,62,21.47,7,63,21.5,7,63,21.51,7,63,21.51,7
2025-10-03,127,BENH1,2,0,72,25,11200,129,125,131,132.93,62,21.33,45.51,7,1.5,88,0.0,0,0,4,0,47,21.39,7,47,21.44,7,62,21.47,7,63,21.5,7,63,21.51,7,63,21.51,7,63,21.5,7
2025-10-04,128,BENH1,2,0,72,25,11200,116,129,118,133.36,47,21.39,45.44,7,1.5,78,0.0,0,0,5,1,47,21.44,7,62,21.47,7,63,21.5,7,63,21.51,7,63,21.51,7,63,21.5,7,48,21.48,7
2025-10-05,129,BENH1,2,0,72,25,11200,121,116,115,133.86,47,21.44,45.38,7,1.5,78,0.0,0,0,6,1,62,21.47,7,63,21.5,7,63,21.51,7,63,21.51,7,63,21.5,7,48,21.48,7,48,21.45,7
2025-10-06,130,BENH1,2,0,72,25,11200,145,121,132,134.0,62,21.47,45.33,7,1.51,88,0.0,0,0,0,0,63,21.5,7,63,21.51,7,63,21.51,7,63,21.5,7,48,21.48,7,48,21.45,7,63,21.41,7
2025-10-07,131,BENH1,2,0,72,25,11200,142,145,140,134.29,63,21.5,45.28,7,1.51,88,0.0,0,0,1,0,63,21.51,7,63,21.51,7,63,21.5,7,48,21.48,7,48,21.45,7,63,21.41,7,62,21.36,7
2025-10-08,132,BENH1,2,0,72,25,11200,129,142,129,134.43,63,21.51,45.23,7,1.51,88,0.0,0,0,2,0,63,21.51,7,63,21.5,7,48,21.48,7,48,21.45,7,63,21.41,7,62,21.36,7,62,21.31,7
2025-10-09,133,BENH1,2,0,72,25,11200,129,129,125,128.64,63,21.51,45.19,7,1.52,88,0.0,0,0,3,0,63,21.5,7,48,21.48,7,48,21.45,7,63,21.41,7,62,21.36,7,62,21.31,7,62,21.26,7
2025-10-10,134,BENH1,2,0,72,25,11200,127,129,129,128.36,63,21.5,45.15,7,1.52,88,0.0,0,0,4,0,48,21.48,7,48,21.45,7,63,21.41,7,62,21.36,7,62,21.31,7,62,21.26,7,62,21.2,7
2025-10-11,135,BENH1,2,0,72,25,11200,115,127,116,128.14,48,21.48,45.11,7,1.52,78,0.0,0,0,5,1,48,21.45,7,63,21.41,7,62,21.36,7,62,21.31,7,62,21.26,7,62,21.2,7,47,21.15,7
2025-10-12,136,BENH1,2,0,72,25,11200,116,115,121,128.21,48,21.45,45.08,7,1.53,78,0.0,0,0,6,1,63,21.41,7,62,21.36,7,62,21.31,7,62,21.26,7,62,21.2,7,47,21.15,7,46,21.1,7
2025-10-13,137,BENH1,2,0,72,25,11200,138,116,145,128.64,63,21.41,45.06,7,1.53,88,0.0,0,0,0,0,62,21.36,7,62,21.31,7,62,21.26,7,62,21.2,7,47,21.15,7,46,21.1,7,61,21.05,7
2025-10-14,138,BENH1,2,0,72,25,11200,135,138,142,128.29,62,21.36,45.04,7,1.54,88,0.0,0,0,1,0,62,21.31,7,62,21.26,7,62,21.2,7,47,21.15,7,46,21.1,7,61,21.05,7,61,21.0,7
2025-10-15,139,BENH1,2,0,72,25,11200,133,135,129,128.57,62,21.31,45.02,7,1.54,88,0.0,0,0,2,0,62,21.26,7,62,21.2,7,47,21.15,7,46,21.1,7,61,21.05,7,61,21.0,7,61,20.96,7
2025-10-16,140,BENH1,2,0,72,25,11200,134,133,129,129.21,62,21.26,45.01,7,1.55,88,0.0,0,0,3,0,62,21.2,7,47,21.15,7,46,21.1,7,61,21.05,7,61,21.0,7,61,20.96,7,61,20.93,7
2025-10-17,141,BENH1,2,0,72,25,11200,133,134,127,129.5,62,21.2,45.0,7,1.56,88,0.0,0,0,4,0,47,21.15,7,46,21.1,7,61,21.05,7,61,21.0,7,61,20.96,7,61,20.93,7,60,20.91,7
2025-10-18,142,BENH1,2,0,72,25,11200,122,133,115,129.93,47,21.15,45.0,7,1.57,78,0.0,0,0,5,1,46,21.1,7,61,21.05,7,61,21.0,7,61,20.96,7,61,20.93,7,60,20.91,7,45,20.9,7
2025-10-19,143,BENH1,2,0,72,25,11200,124,122,116,130.14,46,21.1,45.0,7,1.57,78,0.0,0,0,6,1,61,21.05,7,61,21.0,7,61,20.96,7,61,20.93,7,60,20.91,7,45,20.9,7,45,20.91,7
2025-10-20,144,BENH1,2,0,72,25,11200,136,124,138,129.5,61,21.05,45.01,7,1.58,88,0.0,0,0,0,0,61,21.0,7,61,20.96,7,61,20.93,7,60,20.91,7,45,20.9,7,45,20.91,7,60,20.92,7
2025-10-21,145,BENH1,2,0,72,25,11200,146,136,135,129.79,61,21.0,45.02,7,1.59,88,0.0,0,0,1,0,61,20.96,7,61,20.93,7,60,20.91,7,45,20.9,7,45,20.91,7,60,20.92,7,60,20.95,7
2025-10-22,146,BENH1,2,0,72,25,11200,128,146,133,129.71,61,20.96,45.03,7,1.6,88,0.0,0,0,2,0,61,20.93,7,60,20.91,7,45,20.9,7,45,20.91,7,60,20.92,7,60,20.95,7,60,20.99,7
2025-10-23,147,BENH1,2,0,72,25,11200,131,128,134,129.86,61,20.93,45.05,7,1.61,88,0.0,0,0,3,0,60,20.91,7,45,20.9,7,45,20.91,7,60,20.92,7,60,20.95,7,60,20.99,7,60,21.05,7
2025-10-24,148,BENH1,2,0,72,25,11200,124,131,133,129.64,60,20.91,45.08,7,1.62,88,0.0,0,0,4,0,45,20.9,7,45,20.91,7,60,20.92,7,60,20.95,7,60,20.99,7,60,21.05,7,61,21.12,7
2025-10-25,149,BENH1,2,0,72,25,11200,115,124,122,129.64,45,20.9,45.1,7,1.63,78,0.0,0,0,5,1,45,20.91,7,60,20.92,7,60,20.95,7,60,20.99,7,60,21.05,7,61,21.12,7,46,21.21,7
2025-10-26,150,BENH1,2,0,72,25,11200,119,115,124,129.86,45,20.91,45.14,7,1.64,78,0.0,0,0,6,1,60,20.92,7,60,20.95,7,60,20.99,7,60,21.05,7,61,21.12,7,46,21.21,7,46,21.31,7
2025-10-27,151,BENH1,2,0,72,25,11200,141,119,136,130.07,60,20.92,45.17,7,1.65,88,0.0,0,0,0,0,60,20.95,7,60,20.99,7,60,21.05,7,61,21.12,7,46,21.21,7,46,21.31,7,61,21.42,7
2025-10-28,152,BENH1,2,0,72,25,11200,137,141,146,130.21,60,20.95,45.21,7,1.66,88,0.0,0,0,1,0,60,20.99,7,60,21.05,7,61,21.12,7,46,21.21,7,46,21.31,7,61,21.42,7,62,21.54,7
2025-10-29,153,BENH1,2,0,72,25,11200,129,137,128,129.93,60,20.99,45.26,7,1.67,88,0.0,0,0,2,0,60,21.05,7,61,21.12,7,46,21.21,7,46,21.31,7,61,21.42,7,62,21.54,7,62,21.68,7
2025-10-30,154,BENH1,2,0,72,25,11200,127,129,131,129.43,60,21.05,45.31,7,1.69,88,0.0,0,0,3,0,61,21.12,7,46,21.21,7,46,21.31,7,61,21.42,7,62,21.54,7,62,21.68,7,63,21.82,7
2025-10-31,155,BENH1,2,0,72,25,11200,132,127,124,129.36,61,21.12,45.36,7,1.7,88,0.0,0,0,4,0,46,21.21,7,46,21.31,7,61,21.42,7,62,21.54,7,62,21.68,7,63,21.82,7,63,21.97,7
2025-11-01,156,BENH1,2,0,72,25,11200,202,132,115,135.07,46,21.21,45.42,7,1.71,78,0.4,0,0,5,1,46,21.31,7,61,21.42,7,62,21.54,7,62,21.68,7,63,21.82,7,63,21.97,7,49,22.13,6
2025-11-02,157,BENH1,2,0,72,25,11200,121,202,119,134.86,46,21.31,45.49,7,1.73,78,0.0,0,0,6,1,61,21.42,7,62,21.54,7,62,21.68,7,63,21.82,7,63,21.97,7,49,22.13,6,49,22.29,6
2025-11-03,158,BENH1,2,0,72,25,11200,136,121,141,134.86,61,21.42,45.55,7,1.74,88,0.0,0,0,0,0,62,21.54,7,62,21.68,7,63,21.82,7,63,21.97,7,49,22.13,6,49,22.29,6,65,22.46,6
2025-11-04,159,BENH1,2,0,72,25,11200,139,136,137,134.36,62,21.54,45.62,7,1.75,88,0.0,0,0,1,0,62,21.68,7,63,21.82,7,63,21.97,7,49,22.13,6,49,22.29,6,65,22.46,6,66,22.63,6
2025-11-05,160,BENH1,2,0,72,25,11200,125,139,129,134.14,62,21.68,45.7,7,1.77,88,0.0,0,0,2,0,63,21.82,7,63,21.97,7,49,22.13,6,49,22.29,6,65,22.46,6,66,22.63,6,67,22.79,6
2025-11-06,161,BENH1,2,0,72,25,11200,130,125,127,134.07,63,21.82,45.78,7,1.78,88,0.0,0,0,3,0,63,21.97,7,49,22.13,6,49,22.29,6,65,22.46,6,66,22.63,6,67,22.79,6,67,22.96,6
2025-11-07,162,BENH1,2,0,72,25,11200,131,130,132,134.57,63,21.97,45.86,7,1.8,88,0.0,0,0,4,0,49,22.13,6,49,22.29,6,65,22.46,6,66,22.63,6,67,22.79,6,67,22.96,6,68,23.12,6
2025-11-08,163,BENH1,2,0,72,25,11200,118,131,202,134.79,49,22.13,45.95,6,1.81,78,0.0,0,0,5,1,49,22.29,6,65,22.46,6,66,22.63,6,67,22.79,6,67,22.96,6,68,23.12,6,54,23.28,6
2025-11-09,164,BENH1,2,0,72,25,11200,119,118,121,134.79,49,22.29,46.05,6,1.83,78,0.0,0,0,6,1,65,22.46,6,66,22.63,6,67,22.79,6,67,22.96,6,68,23.12,6,54,23.28,6,54,23.43,6
2025-11-10,165,BENH1,2,0,72,25,11200,139,119,136,134.64,65,22.46,46.14,6,1.85,88,0.0,0,0,0,0,66,22.63,6,67,22.79,6,67,22.96,6,68,23.12,6,54,23.28,6,54,23.43,6,70,23.57,6
2025-11-11,166,BENH1,2,0,72,25,11200,140,139,139,134.86,66,22.63,46.24,6,1.86,88,0.0,0,0,1,0,67,22.79,6,67,22.96,6,68,23.12,6,54,23.28,6,54,23.43,6,70,23.57,6,71,23.7,6
2025-11-12,167,BENH1,2,0,72,25,11200,130,140,125,134.93,67,22.79,46.35,6,1.88,88,0.0,0,0,2,0,67,22.96,6,68,23.12,6,54,23.28,6,54,23.43,6,70,23.57,6,71,23.7,6,72,23.82,6
2025-11-13,168,BENH1,2,0,72,25,11200,129,130,130,135.07,67,22.96,46.46,6,1.9,88,0.0,0,0,3,0,68,23.12,6,54,23.28,6,54,23.43,6,70,23.57,6,71,23.7,6,72,23.82,6,72,23.93,6
2025-11-14,169,BENH1,2,0,72,25,11200,129,129,131,134.86,68,23.12,46.57,6,1.91,88,0.0,0,0,4,0,54,23.28,6,54,23.43,6,70,23.57,6,71,23.7,6,72,23.82,6,72,23.93,6,73,24.03,6
2025-11-15,170,BENH1,2,0,72,25,11200,120,129,118,129.0,54,23.28,46.69,6,1.93,78,0.0,0,0,5,1,54,23.43,6,70,23.57,6,71,23.7,6,72,23.82,6,72,23.93,6,73,24.03,6,59,24.11,6
2025-11-16,171,BENH1,2,0,72,25,11200,123,120,119,129.14,54,23.43,46.81,6,1.95,78,0.0,0,0,6,1,70,23.57,6,71,23.7,6,72,23.82,6,72,23.93,6,73,24.03,6,59,24.11,6,59,24.19,6
2025-11-17,172,BENH1,2,0,72,25,11200,138,123,139,129.29,70,23.57,46.93,6,1.97,88,0.0,0,0,0,0,71,23.7,6,72,23.82,6,72,23.93,6,73,24.03,6,59,24.11,6,59,24.19,6,75,24.24,5
2025-11-18,173,BENH1,2,0,72,25,11200,141,138,140,129.43,71,23.7,47.06,6,1.99,88,0.0,0,0,1,0,72,23.82,6,72,23.93,6,73,24.03,6,59,24.11,6,59,24.19,6,75,24.24,5,75,24.29,5
2025-11-19,174,BENH1,2,0,72,25,11200,128,141,130,129.64,72,23.82,47.19,6,2.01,88,0.0,0,0,2,0,72,23.93,6,73,24.03,6,59,24.11,6,59,24.19,6,75,24.24,5,75,24.29,5,75,24.32,5
2025-11-20,175,BENH1,2,0,72,25,11200,130,128,129,129.64,72,23.93,47.33,6,2.03,88,0.0,0,0,3,0,73,24.03,6,59,24.11,6,59,24.19,6,75,24.24,5,75,24.29,5,75,24.32,5,76,24.34,5
2025-11-21,176,BENH1,2,0,72,25,11200,131,130,129,129.64,73,24.03,47.47,6,2.05,88,0.0,0,0,4,0,59,24.11,6,59,24.19,6,75,24.24,5,75,24.29,5,75,24.32,5,76,24.34,5,76,24.35,5
2025-11-22,177,BENH1,2,0,72,25,11200,120,131,120,129.79,59,24.11,47.62,6,2.07,78,0.0,0,0,5,1,59,24.19,6,75,24.24,5,75,24.29,5,75,24.32,5,76,24.34,5,76,24.35,5,62,24.34,5
2025-11-23,178,BENH1,2,0,72,25,11200,120,120,123,129.86,59,24.19,47.76,6,2.09,78,0.0,0,0,6,1,75,24.24,5,75,24.29,5,75,24.32,5,76,24.34,5,76,24.35,5,62,24.34,5,62,24.33,5
2025-11-24,179,BENH1,2,0,72,25,11200,142,120,138,130.07,75,24.24,47.91,5,2.11,88,0.0,0,0,0,0,75,24.29,5,75,24.32,5,76,24.34,5,76,24.35,5,62,24.34,5,62,24.33,5,77,24.31,5
2025-11-25,180,BENH1,2,0,72,25,11200,144,142,141,130.36,75,24.29,48.07,5,2.13,88,0.0,0,0,1,0,75,24.32,5,76,24.34,5,76,24.35,5,62,24.34,5,62,24.33,5,77,24.31,5,77,24.29,5
2025-11-26,181,BENH1,2,0,72,25,11200,135,144,128,130.71,75,24.32,48.23,5,2.15,88,0.0,0,0,2,0,76,24.34,5,76,24.35,5,62,24.34,5,62,24.33,5,77,24.31,5,77,24.29,5,77,24.26,5
2025-11-27,182,BENH1,2,0,72,25,11200,128,135,130,130.64,76,24.34,48.39,5,2.17,88,0.0,0,0,3,0,76,24.35,5,62,24.34,5,62,24.33,5,77,24.31,5,77,24.29,5,77,24.26,5,77,24.22,5
2025-05-29,0,BENH2,2,1,92,35,11200,154,154,154,154.0,106,23.95,71.53,5,3.82,88,0.0,0,0,3,0,105,23.79,5,89,23.64,5,88,23.5,14,102,23.37,14,102,23.25,14,101,23.14,14,100,23.04,14
2025-05-30,1,BENH2,2,1,92,35,11200,150,154,154,152.0,105,23.79,71.36,5,3.8,88,0.0,0,0,4,0,89,23.64,5,88,23.5,14,102,23.37,14,102,23.25,14,101,23.14,14,100,23.04,14,100,22.96,14
2025-05-31,2,BENH2,2,1,92,35,11200,134,150,154,146.0,89,23.64,71.19,5,3.77,78,0.0,0,0,5,1,88,23.5,14,102,23.37,14,102,23.25,14,101,23.14,14,100,23.04,14,100,22.96,14,84,22.89,14
2025-06-01,3,BENH2,2,1,92,35,11200,136,134,154,143.5,88,23.5,71.02,14,3.75,78,0.0,0,0,6,1,102,23.37,14,102,23.25,14,101,23.14,14,100,23.04,14,100,22.96,14,84,22.89,14,83,22.83,13
2025-06-02,4,BENH2,2,1,92,35,11200,160,136,154,146.8,102,23.37,70.84,14,3.73,88,0.0,0,0,0,0,102,23.25,14,101,23.14,14,100,23.04,14,100,22.96,14,84,22.89,14,83,22.83,13,98,22.79,13
2025-06-03,5,BENH2,2,1,92,35,11200,158,160,154,148.67,102,23.25,70.66,14,3.71,88,0.0,0,0,1,0,101,23.14,14,100,23.04,14,100,22.96,14,84,22.89,14,83,22.83,13,98,22.79,13,97,22.76,13
2025-06-04,6,BENH2,2,1,92,35,11200,146,158,154,148.29,101,23.14,70.48,14,3.68,88,0.0,0,0,2,0,100,23.04,14,100,22.96,14,84,22.89,14,83,22.83,13,98,22.79,13,97,22.76,13,97,22.74,13
2025-06-05,7,BENH2,2,1,92,35,11200,150,146,154,148.5,100,23.04,70.29,14,3.66,88,0.0,0,0,3,0,100,22.96,14,84,22.89,14,83,22.83,13,98,22.79,13,97,22.76,13,97,22.74,13,97,22.74,13
2025-06-06,8,BENH2,2,1,92,35,11200,210,150,150,155.33,100,22.96,70.1,14,3.64,88,0.4,0,0,4,0,84,22.89,14,83,22.83,13,98,22.79,13,97,22.76,13,97,22.74,13,97,22.74,13,96,22.74,13
2025-06-07,9,BENH2,2,1,92,35,11200,134,210,134,153.2,84,22.89,69.91,14,3.61,78,0.0,0,0,5,1,83,22.83,13,98,22.79,13,97,22.76,13,97,22.74,13,97,22.74,13,96,22.74,13,81,22.76,13
2025-06-08,10,BENH2,2,1,92,35,11200,133,134,136,151.36,83,22.83,69.72,13,3.59,78,0.0,0,0,6,1,98,22.79,13,97,22.76,13,97,22.74,13,97,22.74,13,96,22.74,13,81,22.76,13,81,22.78,13
2025-06-09,11,BENH2,2,1,92,35,11200,165,133,160,152.5,98,22.79,69.52,13,3.57,88,0.0,0,0,0,0,97,22.76,13,97,22.74,13,97,22.74,13,96,22.74,13,81,22.76,13,81,22.78,13,95,22.81,13
2025-06-10,12,BENH2,2,1,92,35,11200,157,165,158,152.85,97,22.76,69.32,13,3.54,88,0.0,0,0,1,0,97,22.74,13,97,22.74,13,96,22.74,13,81,22.76,13,81,22.78,13,95,22.81,13,95,22.84,13
2025-06-11,13,BENH2,2,1,92,35,11200,152,157,146,152.79,97,22.74,69.11,13,3.52,88,0.0,0,0,2,0,97,22.74,13,96,22.74,13,81,22.76,13,81,22.78,13,95,22.81,13,95,22.84,13,95,22.88,13
2025-06-12,14,BENH2,2,1,92,35,11200,148,152,150,152.36,97,22.74,68.91,13,3.49,88,0.0,0,0,3,0,96,22.74,13,81,22.76,13,81,22.78,13,95,22.81,13,95,22.84,13,95,22.88,13,95,22.91,13
2025-06-13,15,BENH2,2,1,92,35,11200,131,148,210,151.0,96,22.74,68.7,13,3.47,88,0.0,0,1,4,0,81,22.76,13,81,22.78,13,95,22.81,13,95,22.84,13,95,22.88,13,95,22.91,13,95,22.95,12
2025-06-14,16,BENH2,2,1,92,35,11200,134,131,134,151.0,81,22.76,68.49,13,3.45,78,0.0,0,0,5,1,81,22.78,13,95,22.81,13,95,22.84,13,95,22.88,13,95,22.91,13,95,22.95,12,80,22.99,12
2025-06-15,17,BENH2,2,1,92,35,11200,140,134,133,151.29,81,22.78,68.27,13,3.42,78,0.0,0,0,6,1,95,22.81,13,95,22.84,13,95,22.88,13,95,22.91,13,95,22.95,12,80,22.99,12,80,23.02,12
2025-06-16,18,BENH2,2,1,92,35,11200,160,140,165,151.29,95,22.81,68.05,13,3.4,88,0.0,0,0,0,0,95,22.84,13,95,22.88,13,95,22.91,13,95,22.95,12,80,22.99,12,80,23.02,12,94,23.04,12
2025-06-17,19,BENH2,2,1,92,35,11200,160,160,157,151.43,95,22.84,67.84,13,3.37,88,0.0,0,0,1,0,95,22.88,13,95,22.91,13,95,22.95,12,80,22.99,12,80,23.02,12,94,23.04,12,94,23.06,12
2025-06-18,20,BENH2,2,1,92,35,11200,148,160,152,151.57,95,22.88,67.61,13,3.35,88,0.0,0,0,2,0,95,22.91,13,95,22.95,12,80,22.99,12,80,23.02,12,94,23.04,12,94,23.06,12,94,23.08,12
2025-06-19,21,BENH2,2,1,92,35,11200,144,148,148,151.14,95,22.91,67.39,13,3.32,88,0.0,0,0,3,0,95,22.95,12,80,22.99,12,80,23.02,12,94,23.04,12,94,23.06,12,94,23.08,12,94,23.08,12
2025-06-20,22,BENH2,2,1,92,35,11200,148,144,131,146.71,95,22.95,67.16,12,3.3,88,0.0,0,0,4,0,80,22.99,12,80,23.02,12,94,23.04,12,94,23.06,12,94,23.08,12,94,23.08,12,174,23.07,12
2025-06-21,23,BENH2,2,1,92,35,11200,137,148,134,146.93,80,22.99,66.94,12,3.27,78,0.0,0,0,5,1,80,23.02,12,94,23.04,12,94,23.06,12,94,23.08,12,94,23.08,12,174,23.07,12,159,23.05,12
2025-06-22,24,BENH2,2,1,92,35,11200,137,137,140,147.21,80,23.02,66.71,12,3.24,78,0.0,0,0,6,1,94,23.04,12,94,23.06,12,94,23.08,12,94,23.08,12,174,23.07,12,159,23.05,12,158,23.02,12
2025-06-23,25,BENH2,2,1,92,35,11200,159,137,160,146.79,94,23.04,66.47,12,3.22,88,0.0,0,0,0,0,94,23.06,12,94,23.08,12,94,23.08,12,174,23.07,12,159,23.05,12,158,23.02,12,93,22.97,12
2025-06-24,26,BENH2,2,1,92,35,11200,159,159,160,146.93,94,23.06,66.24,12,3.19,88,0.0,0,0,1,0,94,23.08,12,94,23.08,12,174,23.07,12,159,23.05,12,158,23.02,12,93,22.97,12,93,22.91,12
2025-06-25,27,BENH2,2,1,92,35,11200,146,159,148,146.5,94,23.08,66.01,12,3.17,88,0.0,0,0,2,0,94,23.08,12,174,23.07,12,159,23.05,12,158,23.02,12,93,22.97,12,93,22.91,12,92,22.84,12
2025-06-26,28,BENH2,2,1,92,35,11200,146,146,144,146.36,94,23.08,65.77,12,3.14,88,0.0,0,0,3,0,174,23.07,12,159,23.05,12,158,23.02,12,93,22.97,12,93,22.91,12,92,22.84,12,92,22.76,12
2025-06-27,29,BENH2,2,1,92,35,11200,177,146,148,149.64,174,23.07,65.53,12,3.12,63,0.0,1,0,4,0,159,23.05,12,158,23.02,12,93,22.97,12,93,22.91,12,92,22.84,12,92,22.76,12,91,22.66,12
2025-06-28,30,BENH2,2,1,92,35,11200,157,177,137,151.29,159,23.05,65.29,12,3.09,53,0.0,1,0,5,1,158,23.02,12,93,22.97,12,93,22.91,12,92,22.84,12,92,22.76,12,91,22.66,12,76,22.55,12
2025-06-29,31,BENH2,2,1,92,35,11200,165,157,137,153.07,158,23.02,65.05,12,3.06,53,0.0,1,0,6,1,93,22.97,12,93,22.91,12,92,22.84,12,92,22.76,12,91,22.66,12,76,22.55,12,75,22.43,12
2025-06-30,32,BENH2,2,1,92,35,11200,158,165,159,152.93,93,22.97,64.8,12,3.04,88,0.0,0,0,0,0,93,22.91,12,92,22.84,12,92,22.76,12,91,22.66,12,76,22.55,12,75,22.43,12,89,22.31,12
2025-07-01,33,BENH2,2,1,92,35,11200,158,158,159,152.79,93,22.91,64.56,12,3.01,88,0.0,0,0,1,0,92,22.84,12,92,22.76,12,91,22.66,12,76,22.55,12,75,22.43,12,89,22.31,12,89,22.17,12
2025-07-02,34,BENH2,2,1,92,35,11200,146,158,146,152.64,92,22.84,64.31,12,2.99,88,0.0,0,0,2,0,92,22.76,12,91,22.66,12,76,22.55,12,75,22.43,12,89,22.31,12,89,22.17,12,88,22.03,12
2025-07-03,35,BENH2,2,1,92,35,11200,147,146,146,152.86,92,22.76,64.06,12,2.96,88,0.0,0,0,3,0,91,22.66,12,76,22.55,12,75,22.43,12,89,22.31,12,89,22.17,12,88,22.03,12,87,21.88,12
2025-07-04,36,BENH2,2,1,92,35,11200,144,147,177,152.57,91,22.66,63.81,12,2.94,88,0.0,0,0,4,0,76,22.55,12,75,22.43,12,89,22.31,12,89,22.17,12,88,22.03,12,87,21.88,12,86,21.72,12
2025-07-05,37,BENH2,2,1,92,35,11200,134,144,157,152.36,76,22.55,63.56,12,2.91,78,0.0,0,0,5,1,75,22.43,12,89,22.31,12,89,22.17,12,88,22.03,12,87,21.88,12,86,21.72,12,70,21.57,12
2025-07-06,38,BENH2,2,1,92,35,11200,132,134,165,152.0,75,22.43,63.31,12,2.88,78,0.0,0,0,6,1,89,22.31,12,89,22.17,12,88,22.03,12,87,21.88,12,86,21.72,12,70,21.57,12,70,21.41,12
